id,name
70552P ,神盾群益75售03
732318 ,中美晶群益75購02
735382 ,精測群益79購01
734149 ,精材群益77購02
734929 ,台半康和78購01
734798 ,富喬富邦79購01
732880 ,雙鴻凱基76購01
735744 ,博智永豐79購01
70412P ,威剛永豐74售01
734564 ,昂寶元大77購01
732356 ,中美晶國泰76購01
735718 ,中美晶凱基79購04
733057 ,合晶元大76購01
733310 ,譜瑞凱基75購04
733386 ,網家群益76購03
735403 ,伍豐麥證79購01
733383 ,大江群益75購01
733235 ,神盾凱基75購01
735647 ,穩懋麥證79購02
734108 ,金居群益77購02
734435 ,中天永豐77購01
732420 ,聯亞台新75購01
734490 ,光頡國泰79購01
732379 ,宇峻群益74購02
70495P ,台半群益76售01
733562 ,精華元大76購01
731759 ,雙鴻國泰75購01
735155 ,聖暉玉山7C購01
735668 ,中美晶元富79購01
734755 ,同致群益77購02
735156 ,環球晶群益78購03
70506P ,威剛凱基75售01
732722 ,茂達永豐74購02
734964 ,三貝德群益78購02
734481 ,穩懋永豐77購03
734943 ,長華科麥證78購01
70594P ,穩懋國票76售01
732712 ,群聯群益74購02
735043 ,應華元大78購02
3313 ,斐成
732764 ,良維凱基74購03
733494 ,台燿群益75購01
731987 ,昂寶凱基75購01
734683 ,恒耀永豐77購01
70674P ,合晶元大77售02
734251 ,大江元富77購01
733929 ,智擎永豐76購01
732848 ,中美晶兆豐75購02
70628P ,頎邦群益76售01
735478 ,精測元富79購01
732468 ,璟德永豐74購01
733395 ,新普第一75購01
733518 ,昂寶台新79購01
70599P ,群聯兆豐76售02
733678 ,頎邦凱基76購01
5523 ,豐謙
733255 ,精材富邦76購01
734602 ,聯亞群益78購04
733113 ,同致國泰76購01
732627 ,碩禾元大76購03
3438 ,類比科
70306P ,精材中信77售01
734106 ,波若威群益78購01
732575 ,中美晶群益75購03
735133 ,譜瑞兆豐79購01
735923 ,環球晶凱基7A購04
734689 ,僑威群益77購02
733365 ,頎邦永豐75購01
731810 ,譜瑞凱基77購01
735224 ,中美晶群益7A購02
735107 ,朋程元大78購01
735688 ,伍豐元大79購01
734344 ,久元元富77購01
735041 ,岳豐元大79購01
734055 ,頎邦富邦77購02
70504P ,大江元大75售04
70646P ,譜瑞元富76售02
70003X ,新普元大63展02
734300 ,環球晶永豐77購01
3285 ,微端
735574 ,宇隆日盛79購01
735129 ,聯亞群益79購01
733432 ,原相元大77購03
735679 ,勝麗富邦7A購01
733460 ,廣明永豐75購01
734447 ,中天日盛77購01
70738P ,牧德康和78售01
732486 ,大田群益74購02
2221 ,大甲
733878 ,原相中信78購01
734092 ,金可兆豐77購01
733006 ,力旺元富75購01
734627 ,久元統一77購01
731866 ,光燿科凱基76購02
733704 ,穩懋永豐76購02
733190 ,中美晶第一75購01
70635P ,穩懋元富76售01
733876 ,千附日盛76購01
734038 ,精華元大77購01
3339 ,泰谷
732581 ,信昌電兆豐74購01
4420 ,光明
734205 ,大地康和77購01
734037 ,群聯元大77購02
733086 ,精華永豐75購01
733271 ,應華凱基75購01
735312 ,譜瑞中信79購01
6234 ,高僑
734849 ,三貝德麥證78購01
734827 ,宜特群益78購01
732562 ,富喬元富74購01
733111 ,金可元富75購01
4939 ,亞電
734759 ,穩懋群益77購06
70693P ,原相凱基77售03
732707 ,加百裕群益74購01
733608 ,群聯玉山79購01
70478P ,穩懋元富75售02
732897 ,頎邦台新76購01
734171 ,合晶元大78購01
733872 ,IET永豐76購02
734635 ,勝麗群益78購03
733471 ,環球晶元大75購07
732475 ,金居兆豐75購01
731450 ,碩禾國泰78購01
732590 ,先豐元富74購01
4130 ,健亞
734080 ,精材群益77購01
734201 ,岳豐元富77購01
733891 ,陽程元富76購01
734120 ,統新永豐77購01
733758 ,勝麗永豐76購02
735888 ,大田凱基7A購01
733779 ,波若威永豐76購01
732266 ,帛漢群益75購01
732382 ,胡連群益74購01
734727 ,碩禾群益77購01
734612 ,信昌電永豐77購02
733782 ,皇田元大76購01
733776 ,金可凱基76購01
732997 ,翔名元大78購01
70675P ,良維元大77售02
70497P ,譜瑞元大75售02
735429 ,鈊象富邦7A購01
734410 ,穩懋群益77購02
733330 ,先進光中信77購01
732874 ,伍豐國泰76購01
732301 ,萬潤國泰76購01
734452 ,VHQ國泰78購01
733786 ,譜瑞元大76購03
734223 ,合晶群益78購01
70638P ,碩禾元大79售02
732580 ,譜瑞台新74購01
732187 ,精材元富76購01
733681 ,群聯永豐76購04
70493P ,穩懋元大75售03
734010 ,聖暉康和77購01
733490 ,精材富邦75購01
70334P ,環球晶群益74售02
6125 ,廣運
733300 ,智擎台新78購01
733389 ,旺矽元富75購01
734589 ,晶焱康和77購01
732439 ,穩懋玉山77購01
732421 ,穩懋台新74購02
733013 ,大江國票75購01
733372 ,威剛統一75購02
735317 ,大江凱基79購02
734316 ,VHQ元富77購01
733565 ,神盾富邦7C購01
4944 ,兆遠
733582 ,宜鼎國票76購01
734090 ,元太兆豐78購01
735364 ,大田永豐79購01
732635 ,宜鼎國票74購01
735755 ,良維元大7C購01
733586 ,牧德兆豐76購01
733218 ,泰博永豐75購01
733368 ,雙鴻凱基77購01
733671 ,明安元富76購01
734669 ,原相康和77購01
735045 ,鈊象元大78購01
732516 ,金居元大75購02
734879 ,鈊象永豐78購01
731284 ,美琪瑪元大75購01
735785 ,中美晶群益79購06
734704 ,勝麗富邦78購01
732615 ,精測富邦74購01
734151 ,凡甲永豐77購01
3232 ,昱捷
736040 ,美琪瑪群益7A購02
733995 ,久元康和76購01
732690 ,迅得群益75購01
735598 ,中光電統一79購02
4429 ,聚紡
732660 ,精材元大75購05
735011 ,東洋元大78購01
733509 ,直得凱基75購01
70827P ,譜瑞元大7A售01
70846P ,力麒康和7A售02
733207 ,元太國泰75購01
735402 ,元太麥證7A購01
731453 ,同致中信76購01
732780 ,穩懋國泰74購03
734191 ,中美晶元大77購01
4953 ,緯軟
732949 ,精華元富75購01
735646 ,環球晶元富79購01
70400P ,穩懋永豐74售02
70777P ,合晶凱基79售03
735906 ,恒耀中信7A購01
732870 ,金居永豐75購01
734227 ,精材凱基77購01
732505 ,胡連永豐74購01
732761 ,群聯元大74購02
735233 ,欣銓麥證7A購01
734121 ,精材永豐77購01
733063 ,同致國票75購01
732676 ,勝麗日盛74購01
6179 ,亞通
731746 ,台燿凱基76購01
735700 ,信昌電群益7A購01
733267 ,凡甲第一75購01
734013 ,原相凱基77購01
734543 ,信驊永豐77購02
70648P ,威剛日盛76售02
735722 ,合晶凱基79購05
735680 ,欣銓日盛79購01
1591 ,駿吉-KY
735344 ,昂寶群益79購01
733090 ,昇達科元大75購02
733324 ,神盾元大75購03
732476 ,精測兆豐75購01
733161 ,先進光國泰75購01
733820 ,聯亞元富76購01
70713P ,東洋凱基77售03
733244 ,網家元大75購04
732777 ,智擎中信75購01
734058 ,頎邦中信79購02
732882 ,富喬永豐75購01
732192 ,同致兆豐74購01
733517 ,凱美群益76購01
734598 ,新普群益77購02
733720 ,昂寶群益76購01
732987 ,碩禾元富75購01
734070 ,金居永豐77購01
731920 ,穩懋凱基74購08
732459 ,合晶群益75購01
735892 ,頎邦凱基7A購01
734133 ,聯亞日盛77購01
736144 ,鈊象元大7A購02
734275 ,久元日盛77購01
733072 ,穩懋凱基75購04
735053 ,胡連麥證79購01
3551 ,世禾
735464 ,台半國票79購01
733021 ,昂寶永豐75購01
735193 ,環宇永豐78購02
734122 ,龍巖永豐77購01
735952 ,展旺群益7A購01
735370 ,凱美元富79購02
733360 ,環球晶玉山79購01
732584 ,中美晶統一74購06
70832P ,環球晶凱基7A售06
732363 ,中美晶國票74購01
733936 ,應華國泰76購01
734713 ,良維元大77購04
734767 ,岳豐玉山77購01
733142 ,先進光凱基75購01
2719 ,燦星旅
8432 ,東生華
730714 ,威剛元大74購01
736103 ,川寶永豐7A購01
734566 ,聯合元大77購01
735106 ,昂寶元大78購02
734840 ,元太統一78購03
70705P ,美琪瑪群益78售01
734192 ,台燿元大77購01
734015 ,網家凱基77購01
733859 ,信昌電國泰77購01
734343 ,網家兆豐77購01
732006 ,大江兆豐74購01
732317 ,中美晶群益75購01
70629P ,精材永豐76售02
734593 ,勝麗台新78購01
734996 ,恒耀麥證79購01
733997 ,元太康和76購01
732797 ,東洋元大74購02
733875 ,應華永豐76購01
734268 ,頎邦台新77購02
735876 ,世界永豐7A購01
734097 ,合晶國泰77購01
732669 ,穩懋兆豐74購03
70597P ,穩懋富邦78售01
3322 ,建舜電
735411 ,西柏元富79購01
734423 ,聖暉統一77購02
734983 ,宇隆麥證78購01
736085 ,同致中信7C購01
4971 ,IET-KY
733801 ,聚和群益76購01
736021 ,世界凱基7B購01
70415P ,譜瑞元富74售01
734036 ,順達元大77購01
734356 ,千附統一77購01
70408P ,中美晶凱基74售05
735304 ,閎康元大79購01
734540 ,東洋凱基77購02
70680P ,中美晶中信77售01
732618 ,大宇資群益74購01
734474 ,金居群益77購03
733352 ,原相元大76購01
733524 ,穩懋永豐76購01
6227 ,茂綸
733571 ,IET元大76購01
8049 ,晶采
733252 ,先進光日盛75購01
70660P ,精材國泰77售01
735367 ,東洋兆豐79購01
732272 ,頎邦兆豐75購01
734654 ,中美晶元大77購06
735838 ,原相麥證79購01
734954 ,牧德統一78購01
734567 ,穩懋元大77購09
2643 ,捷迅
735984 ,昂寶元富7A購01
3287 ,廣寰科
734208 ,群聯富邦77購01
732840 ,大中群益74購04
735422 ,勝麗元大7B購01
735886 ,宣德元大7A購01
70822P ,大田康和79售02
734278 ,璟德富邦77購01
735753 ,合晶統一7A購03
733590 ,神盾群益76購01
733922 ,昂寶群益76購02
734990 ,凱美麥證79購01
2233 ,宇隆
70458P ,環球晶統一74售07
732113 ,元太群益74購03
732609 ,精測中信75購03
736173 ,智冠永豐7A購02
730666 ,環球晶永昌75購02
733335 ,世界永豐75購02
736128 ,高技國泰7A購01
734894 ,頎邦兆豐78購01
734596 ,信昌電群益77購01
733266 ,元太元富75購01
733480 ,穩懋兆豐76購01
733135 ,環球晶元大75購03
8930 ,青鋼
732718 ,順達元富74購01
732563 ,鈊象富邦76購01
733528 ,立敦凱基76購01
733831 ,碩禾台新77購01
733374 ,環球晶統一76購02
733729 ,穩懋永豐76購03
70815P ,昂寶元大79售03
736145 ,力麒康和7A購01
733573 ,立端元大76購01
732752 ,博智群益74購01
733578 ,環球晶日盛76購01
70805P ,中美晶元富79售02
736018 ,大江凱基7A購01
735028 ,應華凱基78購01
733962 ,富喬元大78購01
734509 ,博智元富77購02
734835 ,元太富邦78購01
735986 ,神準元富7A購01
733381 ,元太富邦75購02
70803P ,聯亞元大79售02
70656P ,網家群益77售01
733441 ,統新永豐75購01
735811 ,中美晶統一7B購02
735921 ,環球晶凱基7A購02
70546P ,環球晶統一75售04
734328 ,智擎康和77購01
735226 ,群聯群益7A購01
70411P ,合晶凱基74售03
6233 ,旺玖
732760 ,晶焱元大75購01
733543 ,昂寶國泰76購01
70536P ,元太元富75售02
732735 ,旺矽日盛74購01
733475 ,勝麗台新75購01
733039 ,同致永昌75購01
731814 ,群聯永昌74購01
732359 ,台半永豐74購01
732857 ,金居群益76購01
734377 ,環球晶元大78購02
734974 ,群聯群益78購05
733233 ,元太凱基75購01
735020 ,邦特凱基78購01
733270 ,富喬凱基75購01
733787 ,頎邦元大76購03
4946 ,辣椒
5604 ,中連貨
732295 ,中美晶凱基75購01
732805 ,網家統一75購01
733693 ,牧德元大76購01
